issuer_name,surrogate_rows,source_row_ids,pool_ids,exit_type,exit_type_counts,max_confidence,max_source_coverage_score,max_continued_function_evidence_score,formal_event_examples,continued_function_examples,gold_standard_overlap,gold_case_id,gold_final_label,needs_human_review
泉州交通发展集团有限责任公司,3,sch_20260630_0050; sch_20260630_0106; exp4_20260703_0009,harvest_0050; harvest_0106; harvest_0199,nominal_exit,nominal_exit:3,medium,3,3,能化交通设施建设。（依法须经批准的项目，经相关部门批准后方可开展经营活动）（十三）发行人经营合法合规性情况如下：泉州市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。发行人经营合法合规性情况如下：1、发行人及子公司不存在以“名股实债”形式注资的情况。2、发行人涉及经营保障性安居住房业务、土地 | 能化交通设施建设。（依法须经批准的项目，经相关部门批准后方可开展经营活动）（十三）发行人经营合法合规性情况如下：泉州市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。发行人经营合法合规性情况如下：1、发行人及子公司不存在以“名股实债”形式注资的情况。2、发行人涉及经营保障性安居住房业务、土地,表人 洪冬青 注册资本 叁拾亿元圆整 实缴资本 叁拾亿元圆整 成立时间 2017 年7 月26 日 营业期限 2017 年7 月26 日起至长期 经营范围 交通基础设施建设、开发、养护、运营、管理；对交通基础设施的投资； 公路旅客运输、道路货物运输；水上旅客运输；水上货物运输；货物运输 代理；城市公共交通运输；仓储（不含危险化 | 泽街29 号公交大厦10 楼 邮政编码：362000 联系人：李永堂 联系电话：0595-29882900 传真号码：0595-22983316 经营范围：交通基础设施建设、开发、养护、运营、管理；对交通基础设施的 投资；公路旅客运输、道路货物运输；水上旅客运输；水上货物运输；货物运输代 理；城市公共交通运输；仓储（不含危险化,false,,,true
泰兴市中兴国有资产经营投资集团有限公司,1,sch_20260630_0021,harvest_0021,nominal_exit,nominal_exit:1,medium,3,3,展集团有限公司及实际控制人泰兴市人 民政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独 立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能， --- page 10 --- 自2015 年1 月1 日起新增债务依法不属于地方政府债务。 发行人不存在“名股实债”的情况；发行人近三年及一期未涉,指 中国人民银行令[2008]第1 号文件公布的《银行间债券市 场非金融企业债务融资工具管理办法》 国发办[2018]101 号文 指 《国务院办公厅关于保持基础设施领域补短板力度的指导 意见》 国发[2015]40 号文 指 《关于妥善解决地方政府融资平台公司在建项目后续融资 问题的意见》 财金[2018]23 号文 指,true,sch_20260630_0021,nominal_exit,true
泰州市兴化国有资产投资控股有限公司,1,sch_20260630_0002,harvest_0002,nominal_exit,nominal_exit:1,medium,3,3,关法律 法规和配套规范性文件的规定，内容合法合规。 六、发行人涉及地方政府性债务项目的核查情况 （一）政府融资职能剥离情况 根据《募集说明书》披露，发行人不承担政府融资职能，自2015年1 月1日起其新增债务依法不属于地方政府债务。 --- page 23 --- 法 律 意 见 书---泰 州 市 兴 化 国 有 资 产,资等情况。 发行人不存在 “名股实债” 、 股东借款、 借贷资金等债务性资金进行 注资的情形；发行人不从事土地储备工作；发行人存在土地转让（土地指 标销售）、基础设施代建、保障房等业务，上述业务的开展符合国家相关 政策的规定；发行人目前不存在参与政府投资基金、回购其他主体项目的 业务，PPP项目不存在替政府项目垫资的情形，,true,expand_js_xinghua_guotou,nominal_exit,true
泰州市城市建设投资集团有限公司,2,sch_20260630_0096; sch_20260630_0100,harvest_0096; harvest_0100,nominal_exit,nominal_exit:2,medium,3,3,元。 泰州市城市产业投资控股集团有限公司作为出资人仅以出资额为限承担有限责任， 相关举措债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公 司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。 （1）发行人及子公司不存在“名股实债”的情况；（2）发行人及子公司不存在土地 开发整理业务；涉及保 | 29亿元。 泰州市城市产业投资控股集团有限公司作为出资人仅以出资额为限承担有限责任， 相关债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不 承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。 （1）发行人及子公司不存在“名股实债”的情况；（2）发行人及子公司不存在土地 开发整理业务；涉及保,市场交易商协会指定的信息披露平台，提前披露有关信息。发行人承 诺发行本期债务融资工具不涉及重复匡算募集资金用途的情况。 （三）业务运营情况 发行人是泰州市重要的基础设施建设和投融资主体，2019年之前公司业务板块主 要分为基础设施建设、房地产开发业务和融资担保业务三个板块。其中发行人营业收 入和毛利润主要来源于基础设施建行业务 | 劳务成本 金额确认提供的劳务收入，并将己发生的劳务成本作为当期费用。已经发生的劳务成本如预计 不能得到补偿的，则不确认收入。 3、 公司对于政府委托开发建设的基础设施建设项目， 根据委托协议， 在项目完工并与政府 办理基础设施建设工程项目的移交结算协议后，确认相应的基础设施建设业务收入。 二十五、合同成本 合同成本分为合,true,expand_js_taizhou_chengtou,nominal_exit,true
洛阳城乡建设投资集团有限公司,1,sch_20260630_0165,harvest_0165,nominal_exit,nominal_exit:1,medium,3,3,-- 洛阳城乡建设投资集团有限公司 2026 年度第二期短期融资券募集说明书 33 务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司 不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 （十六）发行人业务合法合规性情况： 1、报告期内发行人合并范围内曾存在“名股实债”,财政厅出资额 4.257 亿元，持股比例为 8.59%。 经营地址为：洛阳市伊滨区科技大厦 A 座 1905 室。 本公司主要经营范围：市政工程、公路工程、城乡基础设施及伊滨区乡村振兴战 略项目的投资、建设及运营；股权投资；新型城镇化建设（旧城改造、棚户区改 造），科技园区的投资、开发与运营；会展服务；政府引导项目及伊滨区健康,true,expand_hen_luoyang_chengxiang,nominal_exit,true
济南高新控股集团有限公司,1,sch_20260630_0006,harvest_0006,nominal_exit,nominal_exit:1,medium,3,2,高新区的发展做出了重大的贡献。 公司各股东作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。 （一）发行人及合并范围内子公司不存在名股实债的情况。 （二）发行人主营业务包括基础设施建设业务、土,稳定 AAA AAA 2026/6/17 张伟 白琼蓉 主体概况 评级模型 济南高新控股集团有限公司为济南高新技术产业开 发区（以下简称“济南高新区”）最重要的基础设施 建设和园区开发运营主体，主要从事济南高新区范围 内的产业园区开发、园区住宅开发、基础设施建设、 土地开发整理等业务。济南高新技术产业开发区国有 资产监督管理委,true,sch_20260630_0006,nominal_exit,true
浙江安吉国控建设发展集团有限公司,1,sch_20260630_0017,harvest_0017,nominal_exit,nominal_exit:1,medium,3,2,经营 活动)。 发行人承诺：安吉县财政局作为出资人仅以出资额为限承担有限责任，相 关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机 制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方 政府债务。 发行人业务合法合规性： --- page 37 --- 浙江安吉国控建设发展集团有限公,本公司在向客户转让商品前能够控制该商品的，为主要责任人，按照已收或应收对价总 额确认收入；否则为代理人，按照预期有权收取的佣金或手续费的金额确认收入。 （1）基础设施建设收入 基础设施建设收入以收到发包单位项目结算通知确认收入。 （2）旅游开发收入 旅游开发收入以收到发包单位项目结算通知收入实现。 （3）租赁收入,true,sch_20260630_0017,nominal_exit,true
海安开发区建设投资有限公司,2,sch_20260630_0137; sch_20260630_0141,harvest_0137; harvest_0141,nominal_exit,nominal_exit:2,medium,3,3,发行人承诺：海安经济技术开发区管理委员会作为出资人仅以出资额为限承 担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健 全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依 法不属于地方政府债务。 （十二）其他事项 1、发行人及其合并范围内子公司不存在“名股实债”的情况； 2、发行人涉及,"实收资本为人民币贰亿元整，公司 类型为有限责任公司（法人独资），法定代表人为狄紊安，营业期限自2008年11月27日 至2028年11月26日，经营范围为：城镇基础设施投资、城镇建设投资、村镇建设投资、 交通基础设施及市政公用项目的投资、管理服务；接受授权范围内国有资产经营和资 本运作及资产收益管理、产权监管服务；接受政府委托 | 会以货币分两期出资，出 资总额为20,000.00 万元，占注册资本的100%。 3. 公司经营范围 3.1 经营范围 公司经营范围为：城镇基础设施投资、城镇建设投资、村镇建设投资、交通基础设施及市政公用项目 的投资、管理服务；接受授权范围内国有资产经营和资本运作及资产收益管理、产权监管服务；接受政府 委托",true,sch_20260630_0137,nominal_exit,true
淮北市建投控股集团有限公司,1,exp6_20260703_0005,harvest_0210,nominal_exit,nominal_exit:1,medium,3,3,。 淮北市政府国有资产监督管理委员会作为出资人仅以出资额为限承担有限 责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息 披露机制，发行人不承担政府融资职能，自2015 年1 月1 日起发行人新增债务 依法不属于地方政府债务。 发行人业务合法合规性说明： 1、发行人子公司存在“名股实债”的情况，包括：淮北市,"人民币6,000.00 万元，经安徽世诚会计师事务所验证， 并出具皖世诚会验字〔2008〕46 号验资报告，注册地址为淮北市淮海中路62 号，经营范围为： 城市基础设施、基础产业、基础农业及市政公用事业项目投资、融资、建设、运营、管理；管理 和组织实施政府性投资项目建设及政府性资产和资源的运营；参与土地规划、收储、整理、熟化",false,,,true
淮安市国有联合投资发展集团有限公司,1,sch_20260630_0010,harvest_0010,nominal_exit,nominal_exit:1,medium,3,2,投资；以自有资金从事投资活动；融资咨询服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）发行人承诺：淮安市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。发行人业务合法合规性说明：1、发行人及其子公司不存在“名股实债”的情况。2、发行人及其子公司的基础设施建设业务、土地开发整理业,市政ᓌᦸ权经营的෾市国有及国有控股企业和其他企业国有资产经营、 管理、䖜䇙、投资、企业ެ并联合、资产重㓴、承包』䍱以及所ᢩ准的其他业务；ഝ᷇㔯ॆ 工程施工；市政基础设施ᔪ设；ᔪㆁᶀᯉ、⊭䖖䝽Ԧ、⭥ಘ产૱、日用Ⲯ䍗䬰୞；ԃۘᴽ 务；䖟Ԧᔰ发；䖟Ԧ、ᢰ૘䈒ᴽ务。（依⌅享经ᢩ准的项目，经相关部䰘ᢩ准的方可ᔰ展经 营活动） 䇨可项目,false,,,true
淮安市投资控股集团有限公司,1,sch_20260630_0102,harvest_0102,nominal_exit,nominal_exit:1,medium,3,2,限公司 2026 年度第三期超短期融资券募集说明书 33 资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人 将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起 新增债务依法不属于地方政府债务。 1、发行人及合并范围子公司不存在“名股实债”的情况 发行人及其下属子公司不存在以“名,》（生态环境部令第 24 号）中规定的应当履行 环境信息披露义务的主体。 --- page 3 --- 2 风险提示 1、经济周期风险 发行人承担的水利、市政基础设施建设具有资本投入大、投资回收期长的特 点。经济的周期性波动以及国家宏观调控措施的变化对土地出让市场以及城市基 础设施投资建设均会产生较大影响。如果未来经济增长放,true,expand_js_huaian_touzi,nominal_exit,true
淮安市文化旅游集团股份有限公司,1,exp5_20260703_0030,harvest_0208,nominal_exit,nominal_exit:1,medium,3,2,为偿债资金来源的债务。 6、淮安市人民政府作为出资人仅以出资额为限承担有限责任，相关举借债 务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不 承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 经征询淮安市财政局意见，以上情况属实，发行人各项业务经营符合国家相 关规定，发行本期债务融资,".76 950,658,080.14 799,009,240.41 （2）按业务类别列示： 项目 本期金额 一、主营业务 营业收入 营业成本 基础设施建设业务 581,199,769.27 531,634,268.26 租赁业务 8,912,0",false,,,true
淮安新城投资开发集团有限公司,1,exp2_20260703_0003,harvest_0190,nominal_exit,nominal_exit:1,medium,3,2,集团有限公司2026 年度第七期中期票据募集说明书 29 资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人 将进一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起 新增债务依法不属于地方政府债务。 发行人承诺，发行本期中期票据不涉及重复匡算资金用途的情况。 三、募集资金的管理 对于本期中,--- 淮安新城投资开发集团有限公司2026 年度第七期中期票据募集说明书 7 重要提示 一、发行人主体提示 （一）核心风险提示 1、经济周期风险 发行人承担的基础设施建设具有资本投入大、投资回收期长的特点。经济的 周期性波动以及国家宏观调控措施的变化对土地出让市场以及城市基础设施投 资建设均会产生较大影响。如果未来经济增长放,false,,,true
淮河能源控股集团有限责任公司,1,sch_20260630_0018,harvest_0018,nominal_exit,nominal_exit:1,medium,3,3,设或偿还普通商品房项目贷款，不用于保障房（含棚户区改造）项目建设或偿还保障房（含棚户区改造）项目贷款。发行人举借该期债务募集资金用途符合国办发〔2018〕101号文等文件支持的相关领域，符合党中央、国务院关于地方政府性债务管理相关文件要求，不会增加政府债务，不涉及虚假化解或新增地方政府隐性债务。不会用于非经营性资产，不会划转给政府或财政使用，政府不会通过财政资金直接偿还该笔债务。发行本期债务融资工具不涉及重复匡算资金用途的情况。在本期中,意见书 主要依靠财政性资金的非经营性项目建设；募集资金不用于金融投资、股权投资、 土地一级开发，不用于普通商品房建设或偿还普通商品房项目贷款，不用于保障 房（含棚户区改造）项目建设或偿还保障房（含棚户区改造）项目贷款。发行人 举借该期债务募集资金用途符合国办发〔2018〕101 号文等文件支持的相关领域， 符合党中央、国务院,false,,,true
深圳市特区建设发展集团有限公司,1,pilot_gd_002,master_0039,nominal_exit,nominal_exit:1,medium,3,3,行间债券市场非金融企业债务融资工具信息披露规则》要求及时披露变更公告。三、发行人承诺（一）发行人承诺，发行人举借该期债务募集资金用途符合国办发〔2018〕101号文等文件支持的相关领域，符合党中央、国务院关于地方政府性债务管理相关文件要求，不会增加政府债务或政府隐性债务规模，不会用于非经营性资产，不会划转给政府或财政使用，政府不会通过财政资金直接偿还该笔债务。（二）发行人承诺，发行人募集资金投向不用于体育中心、艺术馆、博物馆、图书馆等还,344.02 亿元，实收资本为 352.02 亿元1，深圳市国资委为公司唯一的股东及实际控制人。 该公司是深圳市重要的科技园区建设及运营企业，还承担了地方重大基础设施项目投建和政府帮扶项目出资职 能。目前，公司业务还涉及工程服务、海洋及绿色环保产业等。 数据基础 尤尼泰振青会计师事务所对该公司 2022-2023 年财务,false,,,true
温州市交通运输集团有限公司,1,sch_20260630_0066,harvest_0066,nominal_exit,nominal_exit:1,medium,3,2,"026-9-2支付货款2.11抵押用于燃料销售业务否合计21,000.0014,000.00-----发行人举借该期债务募集资金用途符合国办发〔2018〕101号文等文件支持的相关领域，符合党中央、国务院关于地方政府性债务管理相关文件要求，不会增加政府债务或政府隐性债务规模，不涉及虚假化解或新增政府隐性债务，不会用于非经营性资产，不会---page16---16划转给政府或财政使用，政府不会通过财政资金直接偿还该笔债务。发行人募集资金投","发行人关联交易风险较小。 11、资本支出较大风险 发行人所处交通运输行业是资本密集型行业，主要经营提供城市公交、城乡 交通、城际客运等公共服务，承担温州市交通基础设施建设的投资开发、建设和 经营管理的责任，需要较高的资本投入以及长期开发。近三年及一期末，企业在 建工程分别为27,505.08万元、48,253.44万元、18",false,,,true
温州市工业与能源发展集团有限公司,2,sch_20260630_0031; sch_20260630_0095,harvest_0031; harvest_0095,nominal_exit,nominal_exit:2,medium,3,2,募集说明书签署日，地方政府（或相关部门）作为出资人仅以出资额 为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进 一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增 债务依法不属于地方政府债务。 二、历史沿革 （一）发行人历史沿革 温州市工业投资集团有限公司系2010 年经温州市人民政,"币100,000 万元，公司性质为国有企业，法定代表人为王炯。2021 年法定代表 人变更为王炯。公司许可经营范围为投资温州电厂二期工程建设；电力、能源及 其他基础设施建设项目的投资（不含国家专项审批）。股东为发行人持股50.5％， 瑞安市工业国有资产投资经营有限公司持股13.7％，乐清市国有投资有限公司持 股13.7％，苍南",false,,,true
湖北荆门城建集团有限公司,1,sch_20260630_0110,harvest_0110,nominal_exit,nominal_exit:1,medium,3,3,活动）。 发行人承诺，荆门市国资委作为最终出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方 政府债务。 经征询荆门市财政局意见，截至2026年3月末，发行人本部不存在名股实债 的情况。发行人子公司湖,"有息债务分别为 2,328,119.25万元，占总负债的比例为75.13%。发行人的负债规模和资产负债率 目前保持在合理水平，但考虑到未来发行人保障房建设项目、基础设施建设项 目及棚户区改造项目较多，有息债务规模有可能继续上升。较高的资产负债率 或将制约发行人进一步融资，从而加大发行人的偿债风险。 （二）情形提示 1、发行",false,,,true
湖州莫干山国有资本控股集团有限公司,1,sch_20260630_0008,harvest_0008,nominal_exit,nominal_exit:1,low,2,3,项目建设或偿还保障房（含棚户区改造）项目贷款。将严格遵守财预 〔2017〕50 号《进一步规范地方政府举债融资行为的通知》。发行人将进一步健 全信息披露制度，且不承担政府融资职能，自2015 年1 月1 日起其新增债务依 法不属于地方政府债务。本次发行债务融资工具不会增加政府债务规模，不会划 转给政府使用，政府不会通过财政资金直接偿,补助对利润的贡献很大。若未来政府对发行人的补贴政策及其他相关扶持政 策进行调整，将对发行人的盈利水平产生较大影响，从而对本期债券的兑付带来 不利的影响。 3、基础设施建设行业政策变化风险 发行人从事的基础设施建设业务对行业政策变动具有较高的敏感性，在国民 经济发展的不同阶段，国家和地方产业政策会有不同程度的调整，该业务的定,true,sch_20260630_0008,nominal_exit,true
溧阳市城市建设发展集团有限公司,1,sch_20260630_0047,harvest_0047,nominal_exit,nominal_exit:1,medium,3,3,制人，溧阳市国有资产投资控股集团有限公 司作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人 负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 二、发行人历史沿革 发行人是根据《溧阳市城市建设发展有限公司（筹）股东会决议》（2003 年,18]23号文 指财政部发布的《关于规范金融企业对地方政府和国有企 业投融资行为有关问题的通知》 国办发[2018]101号 文 指国务院办公厅发布的《关于保持基础设施领域补短板力 度的指导意见》 《募集说明书》 发行人为本次发行制订的《溧阳市城市建设发展集团有限 公司2026年度第一期中期票据募集说明书》 310Z0463号,true,sch_20260630_0047,nominal_exit,true
益阳市交通投资运营集团有限公司,1,sch_20260630_0020,harvest_0020,nominal_exit,nominal_exit:1,medium,3,3,书 -38- 益阳市发展投资集团有限公司作为出资人仅以出资额为限承担有限责任，相 关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制， 公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债 务。 发行人相关业务合法合规性说明如下： （一）益阳市发展投资集团有限公司持有发行人 10,"应收款不能及时回收，可 能会对发行人正常生产经营及资金周转带来风险。 2、政府性应收款项占比较高与政府财政性资金流入占比较大的风险 发行人是益阳市政府下属的重要基础设施建设企业，截至 2026 年 3 月末， 应收账款余额合计为 217,299.14 万元，其中政府性应收款项占比 99.34%；其他 应收款余额合计为 61,6",true,expand_hn_yiyang_jiaotou,nominal_exit,true
盐城东方投资开发集团有限公司,1,exp5_20260703_0034,harvest_0209,nominal_exit,nominal_exit:1,medium,3,2,行人承诺：发行人控股股东盐东方产业投资集团有限公司仅以出资额为 限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进 一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增 债务依法不属于地方政府债务。 截至本募集说明书签署日，发行人业务合法合规性情况说明如下： （1）发行人及合并范围子公司不,",000.00 万元。注册地址：盐城经济技 术开发区希望大道南路5 号6 幢；法定代表人：李名渊。 经营范围：授权范围内的国有资产投资、经营、管理；产业投资；基础设施建设及市政 公用事业项目的投资、运营、管理；土地开发、整理；会议及展览服务；信息咨询服务； 金属材料、建筑材料（除砂石）销售。（依法须经批准的项目，经相关部门批",false,,,true
盐城市城南新区开发建设投资有限公司,1,sch_20260630_0049,harvest_0049,nominal_exit,nominal_exit:1,medium,3,3,府或财政使用，政府不会通过财政资金直接 偿还该笔债务。发行人承诺发行本期债务融资工具不涉及重复匡算募集资金用途 的情况。 发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 四、偿债计划及其他保障措施 发行人将按照中期票据发行条款的约定，凭借自身的偿债能力,阅读本募集说明书中 “风险因素”等有关 章节。 一、发行人主体提示 （一）核心风险提示 1、债务规模较大且增速较快风险 从债务结构看，由于发行人主要从事基础设施建设，需要长期持续的资金投 入，负债规模相对较高。同时，公司近年来的业务发展和项目建设使得公司的有 息债务规模较大。2023-2025 年末和 2026 年 3,true,expand_js_yancheng_chengnan,nominal_exit,true
知识城(广州)投资集团有限公司,2,sch_20260630_0025; sch_20260630_0053,harvest_0025; harvest_0053,nominal_exit,nominal_exit:2,medium,3,2,--- page 38 --- 知识城（广州）投资集团有限公司2026 年度第六期中期票据募集说明书 37 发行人将进一步健全信息披露机制，发行人不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 二、发行人历史沿革情况 1、发行人的设立 发行人前身为广州市经济技术开发区商业服务总公 | 责偿还。 --- page 40 --- 知识城（广州）投资集团有限公司2026 年度第二期中期票据募集说明书 39 发行人将进一步健全信息披露机制，发行人不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债务。 二、发行人历史沿革情况 1、发行人的设立 发行人前身为广州市经济技术开发区商业服务总公司（下,的有色 金属业务毛利率较低所致。 （三）公司主要业务经营模式 发行人2022-2024年度的主要业务板块包含有色金属、房地产开发、工程管 理、物业经营管理、基础设施代建业务、土地转让等。自2023年起，发行人已 基本退出建材贸易业务。 1、有色金属业务 发行人有色金属板块主要由发行人子公司知识城广亚（广州）控股集团有 | 较高 的有色金属业务毛利率较低所致。 （三）公司主要业务经营模式 发行人2022-2024年度的主要业务板块包含有色金属、房地产开发、工程管 理、物业经营管理、基础设施代建业务、土地转让等。自2023年起，发行人已 基本退出建材贸易业务。 1、有色金属业务 发行人有色金属板块主要由发行人子公司知识城广亚（广州）控股集团有 限公,true,sch_20260630_0025,nominal_exit,true
石家庄市交通投资开发有限公司,1,sch_20260630_0151,harvest_0151,nominal_exit,nominal_exit:1,medium,3,3,务。 石家庄交通投资发展集团有限责任公司作为出资人仅以出资额为限承担有 限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全 信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法 不属于地方政府债务。 发行人业务合规情况： 1、发行人及合并范围内子公司不存在“名股实债”形式的情况。 2,收费公路管理政策，将可能影响发行人的经营及收费情况。 5、财政补贴政策变动风险 发行人每年均可获得一定数额的财政补贴，用于项目建设资金投入及补偿 发行人重大交通基础设施项目建设的支出。如果未来中央、河北省及石家庄市 --- page 27 --- 石家庄市交通投资开发有限公司 2026 年度第三期短期融资券募集说明书 27,true,sch_20260630_0151,nominal_exit,true
福州市城乡建总集团有限公司,1,exp6_20260703_0039,harvest_0211,nominal_exit,nominal_exit:1,medium,3,3,动） 发行人承诺，地方政府（或相关部门）作为出资人仅以出资额为限承担有限 责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息 披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地 方政府债务。 截至本募集说明书签署日，发行人不存在名股实债或以“名股实债”、股东借 款、借贷资金等债务性资金和,3 号文下达后，发行人 严格落实文件要求，不存在以委托单位建设并承担逐年回购（BT）责 任方式违法举借政府性债务。 6.发行人来自政府的应收账款，主要系发行人的基础设施建设项 目的回购款，该政府性应收款均具有实际业务背景，符合国家相关规 定。发行人的预付账款为预付施工单位的工程款，非政府性款项，业 务背景真实，符合国家相关规定,false,,,true
绍兴滨海新区控股集团有限公司,1,sch_20260630_0033,harvest_0033,nominal_exit,nominal_exit:1,medium,3,2,为绍兴市人民政府国有资产监督管理 委员会）作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立 法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年1 月1 日起新增债务依法不属于地方政府债务。 1、发行人及其合并范围内子公司不存在“名股实债”； 2、发行人土地整理业务、基础设施建,5.00 同一控制下 合并 9 绍兴市滨海新区新能源科技发 展有限公司 绍兴 市 绍兴市 工程建设服 务 - 51.00 设立 10 绍兴滨海新区基础设施产业集 团有限公司 绍兴 市 绍兴市 城市建设开 发 - 100.00 设立 11 绍兴滨海新区后勤服务有限公 司 绍兴 市 绍兴市 居民服务业,true,sch_20260630_0033,nominal_exit,true
苏州吴中国太发展有限公司,1,sch_20260630_0007,harvest_0007,nominal_exit,nominal_exit:1,medium,3,2,可开展经营活动） 苏州吴中经济技术开发区管理委员会仅以出资额为限承担有限责任，相关举 借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公 司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地方政府债 务。 经征询苏州市财政局，截至募集说明书签署日，发行人各项业务符合国发 【2010】19 号文、,"吴中区太湖街道友翔路99号，法定代表人为唐喜闻，注册资本 为650,000万元，经营范围为：环境保护工程设计施工、水环境综合 治理工程施工及管理、建筑工程管理及基础设施施工；承接市政建筑 工程、市政绿化工程；项目投资、资产经营管理；城市基础设施和配 套设施、市政设施、商业设施开发与建设；土地整理开发；旅游项目 及文化产业的投资",true,sch_20260630_0007,nominal_exit,true
苏州市相城城市建设投资(集团)有限公司,1,sch_20260630_0077,harvest_0077,nominal_exit,nominal_exit:1,medium,3,3,人承诺： 苏州市相城国有资本投资有限公司作为出资人仅以出资额为限承担有限责 任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披 露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方 政府债务。 发行人业务合法合规： （1）发行人不存在“名股实债”的情况； --- page 33 ---,程序。 --- page 3 --- 3 风险提示 1、未来投资支出规模较大的风险 发行人所在基础设施及安置房行业前期资金投入量大， 建设 周期较长， 资金回笼周期相对较长。 而发行人的融资能力取决于 自身的财务状况、 宏观经济环境、 国家产业政策及资本市场形势,true,expand_js_suzhou_xiangcheng,nominal_exit,true
苏州市相城市政建设投资(集团)有限公司,1,exp6_20260703_0025,harvest_0212,nominal_exit,nominal_exit:1,medium,3,2,营活动） 苏州市相城国有资本投资有限公司作为出资人仅以出资额为限承担有限责 任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披 露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于 地方政府债务。 发行人业务合法合规： 1、发行人本部及子公司均不存在“名股实债”； 2、发行人基础设施建设,14 日，公司完成了工商变更登记，并 领取了新的营业执照。 16、2019 年7 月3 日，发行人股东做出决议，同意发行人将经营范围由“交 通工程建设投资，城市基础设施建设投资，工业项目开发及其它配套设施服务； 集体资产经营及相关业务；公路、桥梁、驳岸基础工程项目施工、河道清淤及公 路养护。（涉及许可证的凭许可证经营）。”变更,false,,,true
