panel_id,case_id,analytic_role,include_in_gold_sample,include_in_historical_capacity_sample,include_in_adjusted_descriptive_sample,include_in_current_validated_model_sample,include_in_full_controls_regression_sample,label_source,exit_type,institutional_change,substantive_exit,nominal_exit,functional_transfer,liquidation,confidence,province,city,control_city,control_unit_id,platform,company_name,capital_or_subprovincial_city,province_fixed_effect,historical_capacity_bin,historical_capacity_label,elite_density_percentile,elite_per_1000_sqkm,jinshi_per_1000_sqkm,juren_per_1000_sqkm,gadm_gid,prefecture_name,prefecture_name_chn,source_coverage_score,continued_function_evidence_score,source_doc_count,source_doc_types,bond_disclosure_quality_status,contemporary_fiscal_capacity_value,contemporary_fiscal_capacity_year,contemporary_fiscal_capacity_source,contemporary_fiscal_capacity_status,gdp_per_capita_value,gdp_per_capita_year,gdp_per_capita_source,gdp_per_capita_status,fiscal_self_sufficiency_value,fiscal_self_sufficiency_year,fiscal_self_sufficiency_source,fiscal_self_sufficiency_status,debt_pressure_value,debt_pressure_year,debt_pressure_bin,debt_pressure_source,debt_pressure_status,land_finance_dependence_value,land_finance_dependence_year,land_finance_dependence_bin,land_finance_dependence_source,land_finance_dependence_status,platform_administrative_level,platform_administrative_level_source,platform_administrative_level_status,surrogate_source_row_ids,surrogate_gold_overlap,surrogate_gold_case_id,surrogate_rows,notes
gold_0086,sch_20260630_0137,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Nantong,Nantong,jiangsu_nantong,海安开发区建设投资有限公司,海安开发区建设投资有限公司,0,Jiangsu,,,,7.52,6.17,3.14,CHN.15.5_1,Nantong,南通市,4,,9,legal_opinion;issuance_disclosure_document;commitment_letter;issuance_plan;prospectus;financial_statement,multi-source original or near-original packet,0.594458,2024,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,160000,2024,https://www.lhratings.com/file/g0fa6dcf4bf.pdf,source_backed_secondary_compilation,0.594458,2024,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,3.732473,2024,,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,1.190668,2024,,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from Priority A surrogate validation queue on 2026-07-02 after missing-PDF recovery and original text review.
gold_0087,sch_20260630_0069,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Changzhou,Changzhou,jiangsu_changzhou,常州滨湖建设发展集团有限公司,常州滨湖建设发展集团有限公司,0,Jiangsu,,,,314.13,197.36,164.35,CHN.15.1_1,Changzhou,常州市,4,,7,issuance_plan;issuance_disclosure_document;prospectus;legal_opinion,multi-source original or near-original packet,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,201000,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,0.783983,2024,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,3.501992,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,1.398925,2024,,https://www.lhratings.com/file/g123fa3419d.pdf,source_backed_secondary_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from Priority A surrogate validation queue on 2026-07-02 after missing-PDF recovery and original text review.
gold_0088,exp_20260703_0008,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Shanxi,Jinzhong,Jinzhong,shanxi_jinzhong,晋中市公用基础设施投资控股(集团)有限公司,晋中市公用基础设施投资控股(集团)有限公司,0,Shanxi,,,,26.19,18.68,11.29,CHN.25.4_1,Jinzhong,晋中市,4,,7,legal_opinion;issuance_disclosure_document;issuance_plan;financial_statement;prospectus,multi-source original or near-original packet,0.421339,2024,https://www.dagongcredit.com/M00/00/08/CtwqcWhh8tuAPqj3ABvZIj8NjB0986.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,73232,2024,https://www.dagongcredit.com/M00/00/08/CtwqcWhh8tuAPqj3ABvZIj8NjB0986.pdf,source_backed_rating_report_compilation,0.421339,2024,https://www.dagongcredit.com/M00/00/08/CtwqcWhh8tuAPqj3ABvZIj8NjB0986.pdf,calculated_from_source_backed_budget_revenue_and_expenditure,3.339612,2024,,https://www.dagongcredit.com/M00/00/08/CtwqcWhh8tuAPqj3ABvZIj8NjB0986.pdf,source_backed_rating_report_compilation,0.195051,2024,,https://www.dagongcredit.com/M00/00/08/CtwqcWhh8tuAPqj3ABvZIj8NjB0986.pdf,source_backed_rating_report_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority A issuer with prospectus and legal-opinion evidence.
gold_0089,exp2_20260703_0009,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Nanjing,Nanjing,jiangsu_nanjing,南京江北新城投资发展有限公司,南京江北新城投资发展有限公司,1,Jiangsu,,,,101.55,67.85,52.82,CHN.15.4_1,Nanjing,南京市,4,,7,issuance_disclosure_document;financial_report;financial_statement;issuance_plan;legal_opinion;prospectus,multi-source original or near-original packet,0.935939,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,193500,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,0.935939,2024,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,2.294182,2024,,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,0.587455,2024,,https://www.lhratings.com/file/g0a76d7ed51.pdf,source_backed_secondary_compilation,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority A Nanjing district-platform case.
gold_0090,sch_20260630_0132,gold_outcome,1,1,1,1,0,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Shandong,Rizhao,Rizhao,shandong_rizhao,日照城投集团有限公司,日照城投集团有限公司,0,Shandong,,,,17.62,14.59,5.12,CHN.23.11_1,Rizhao,日照市,4,,9,financial_statement;issuance_disclosure_document;issuance_plan;rating_report;legal_opinion;prospectus,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority B Shandong city-investment case.
gold_0091,sch_20260630_0175,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Shandong,Qingdao,Qingdao,shandong_qingdao,青岛上合控股发展集团有限公司,青岛上合控股发展集团有限公司,1,Shandong,,,,18.12,15.66,5.64,CHN.23.10_1,Qingdao,青岛市,4,,7,prospectus;issuance_disclosure_document;legal_opinion;issuance_plan;financial_statement,multi-source original or near-original packet,0.778449,2024,https://www.qingdao.gov.cn/zwgk/zdgk/czxx/szfyjs/czys/202502/P020250227340443129972.pdf,source_backed_official_budget_report,160110,2024,https://tjgb.hongheiku.com/djs/58586.html,source_backed_official_statistical_communique_reprint,0.778449,2024,https://www.qingdao.gov.cn/zwgk/zdgk/czxx/szfyjs/czys/202502/P020250227340443129972.pdf,source_backed_official_budget_report,3.272382,2024,,https://www.qingdao.gov.cn/ywdt/zwyw/202502/t20250216_8955414.shtml,source_backed_official_budget_report,0.223273,2024,,https://www.qingdao.gov.cn/zwgk/zdgk/czxx/szfyjs/czys/202502/P020250227340443129972.pdf,source_backed_official_budget_report,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority B development-zone infrastructure-platform case.
gold_0092,sch_20260630_0073,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Jiangsu,Nantong,Nantong,jiangsu_nantong,如东县东泰社会发展投资有限责任公司,如东县东泰社会发展投资有限责任公司,0,Jiangsu,,,,7.52,6.17,3.14,CHN.15.5_1,Nantong,南通市,4,,7,issuance_plan;issuance_disclosure_document;prospectus;financial_statement;legal_opinion,multi-source original or near-original packet,0.594458,2024,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,160000,2024,https://www.lhratings.com/file/g0fa6dcf4bf.pdf,source_backed_secondary_compilation,0.594458,2024,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,3.732473,2024,,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,1.190668,2024,,https://www.nantong.gov.cn/truecms/attachmentController/download.do?id=7880f686-e111-4675-9d13-b268609b09de,source_backed_official_budget_table,district_or_development_zone_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority B Jiangsu county-level platform case.
gold_0093,exp_20260703_0001,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Anhui,Bengbu,Bengbu,anhui_bengbu,蚌埠市城市投资控股有限公司,蚌埠市城市投资控股有限公司,0,Anhui,,,,8.13,5.93,3.73,CHN.1.2_1,Bengbu,蚌埠市,3,,7,issuance_disclosure_document;legal_opinion;financial_statement;prospectus;issuance_plan,multi-source original or near-original packet,0.466200,2024,https://www.dfratings.com/uploads/files/2025/0606/NyRoD73272wLuht6AbR9ZH9ewvneST6V2ZiDQ8ad.pdf,source_backed_rating_report_compilation,77727,2024,https://www.dfratings.com/uploads/files/2025/0606/NyRoD73272wLuht6AbR9ZH9ewvneST6V2ZiDQ8ad.pdf,source_backed_rating_report_compilation,0.466200,2024,https://www.dfratings.com/uploads/files/2025/0606/NyRoD73272wLuht6AbR9ZH9ewvneST6V2ZiDQ8ad.pdf,source_backed_rating_report_compilation,4.879443,2024,,https://www.dfratings.com/uploads/files/2025/0606/NyRoD73272wLuht6AbR9ZH9ewvneST6V2ZiDQ8ad.pdf,source_backed_rating_report_compilation,0.441018,2024,,https://www.dfratings.com/uploads/files/2025/0606/NyRoD73272wLuht6AbR9ZH9ewvneST6V2ZiDQ8ad.pdf,source_backed_rating_report_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority B Anhui city-investment case.
gold_0094,exp2_20260703_0001,gold_outcome,1,1,1,1,1,human_gold_standard,nominal_exit,0,0,1,0,0,medium,Henan,Xuchang,Xuchang,henan_xuchang,许昌市城投发展集团有限公司,许昌市城投发展集团有限公司,0,Henan,,,,46.00,27.20,30.20,CHN.12.15_1,Xuchang,许昌市,4,,13,issuance_plan;financial_report;legal_opinion;financial_statement;issuance_disclosure_document;rating_report;prospectus,multi-source original or near-original packet,0.505000,2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-13/184395_20250613_2KBE.pdf,source_backed_rating_report_compilation,78700,2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-13/184395_20250613_2KBE.pdf,source_backed_rating_report_compilation,0.505000,2024,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-13/184395_20250613_2KBE.pdf,source_backed_rating_report_compilation,5.396748,2024,,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-13/184395_20250613_2KBE.pdf,source_backed_rating_report_compilation,0.427748,2024,,https://static.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2025-06-13/184395_20250613_2KBE.pdf,source_backed_rating_report_compilation,prefecture_or_municipal_level,rule_based_from_platform_name,rule_based_pending_human_check,,,,,Promoted from expanded surrogate validation queue on 2026-07-03; Priority B Henan city-investment case with unusually rich continued-function evidence.
surrogate_0095,surrogate_auxiliary_nonoverlap_0001,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,上海静安置业(集团)有限公司,上海静安置业(集团)有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0183,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0096,surrogate_auxiliary_nonoverlap_0002,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,中煤矿山建设集团有限责任公司,中煤矿山建设集团有限责任公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0061,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0097,surrogate_auxiliary_nonoverlap_0003,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,义乌中国小商品城控股集团有限公司,义乌中国小商品城控股集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0078,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0098,surrogate_auxiliary_nonoverlap_0004,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,乌鲁木齐交通旅游投资(集团)有限公司,乌鲁木齐交通旅游投资(集团)有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0127,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0099,surrogate_auxiliary_nonoverlap_0005,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,伊犁哈萨克自治州财通国有资产经营有限责任公司,伊犁哈萨克自治州财通国有资产经营有限责任公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp4_20260703_0013,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0100,surrogate_auxiliary_nonoverlap_0006,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,北京亦庄国际投资发展有限公司,北京亦庄国际投资发展有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp2_20260703_0022; exp2_20260703_0023,false,,2,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0101,surrogate_auxiliary_nonoverlap_0007,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,北京市海淀区国有资本运营有限公司,北京市海淀区国有资本运营有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0015; exp_20260703_0018,false,,2,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0102,surrogate_auxiliary_nonoverlap_0008,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,北京电子控股有限责任公司,北京电子控股有限责任公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0193,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0103,surrogate_auxiliary_nonoverlap_0009,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京江宁交通建设集团有限公司,南京江宁交通建设集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0144,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0104,surrogate_auxiliary_nonoverlap_0010,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京江宁科学园发展集团有限公司,南京江宁科学园发展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0075,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0105,surrogate_auxiliary_nonoverlap_0011,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京江宁经济技术开发集团有限公司,南京江宁经济技术开发集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0037,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0106,surrogate_auxiliary_nonoverlap_0012,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京溧水经济技术开发集团有限公司,南京溧水经济技术开发集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0042,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0107,surrogate_auxiliary_nonoverlap_0013,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京牛首山文化旅游集团有限公司,南京牛首山文化旅游集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0025,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0108,surrogate_auxiliary_nonoverlap_0014,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南京高淳国有资产经营控股集团有限公司,南京高淳国有资产经营控股集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0160,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0109,surrogate_auxiliary_nonoverlap_0015,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南通产业控股集团有限公司,南通产业控股集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0074,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0110,surrogate_auxiliary_nonoverlap_0016,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,南通城市建设集团有限公司,南通城市建设集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0089,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0111,surrogate_auxiliary_nonoverlap_0017,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,厦门金圆投资集团有限公司,厦门金圆投资集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0004,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0112,surrogate_auxiliary_nonoverlap_0018,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,台州市椒江区社会事业发展集团有限公司,台州市椒江区社会事业发展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0004,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0113,surrogate_auxiliary_nonoverlap_0019,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,合肥北城建设投资(集团)有限公司,合肥北城建设投资(集团)有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0125,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0114,surrogate_auxiliary_nonoverlap_0020,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,四川华西集团有限公司,四川华西集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0268,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0115,surrogate_auxiliary_nonoverlap_0021,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,四川省乡村发展集团有限公司,四川省乡村发展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0001,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0116,surrogate_auxiliary_nonoverlap_0022,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,天津北辰经济技术开发区集团有限公司,天津北辰经济技术开发区集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0134,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0117,surrogate_auxiliary_nonoverlap_0023,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,天津国有资本投资运营有限公司,天津国有资本投资运营有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0005,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0118,surrogate_auxiliary_nonoverlap_0024,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,天津市武清区国有资产经营投资有限公司,天津市武清区国有资产经营投资有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp4_20260703_0027,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0119,surrogate_auxiliary_nonoverlap_0025,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,太仓娄城高新集团有限公司,太仓娄城高新集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0004,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0120,surrogate_auxiliary_nonoverlap_0026,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,太原市龙城发展投资集团有限公司,太原市龙城发展投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0139,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0121,surrogate_auxiliary_nonoverlap_0027,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,如皋市经济贸易开发有限公司,如皋市经济贸易开发有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0035,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0122,surrogate_auxiliary_nonoverlap_0028,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,宁波市海曙广聚资产经营有限公司,宁波市海曙广聚资产经营有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0007,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0123,surrogate_auxiliary_nonoverlap_0029,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,宁波市镇海投资有限公司,宁波市镇海投资有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0163,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0124,surrogate_auxiliary_nonoverlap_0030,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,宁波文旅会展集团有限公司,宁波文旅会展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp2_20260703_0021,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
